date,region,state_po,class,special,runoff,offyear,candidate,party,writein,voteshare
11/03/1808,Rhode Island,RI,1,FALSE,FALSE,,Malbone,federalist,1.0
11/03/1808,Massachusetts,MA,1,FALSE,FALSE,,Lloyd,federalist,1.0
11/03/1808,Vermont,VT,1,FALSE,FALSE,,Robinson,democratic-republican,1.0
11/04/1808,Connecticut,CT,1,FALSE,FALSE,,Hillhouse,federalist,1.0
12/13/1808,Pennsylvania,PA,1,FALSE,FALSE,,Coxe,constitutional,0.088
12/13/1808,Pennsylvania,PA,1,FALSE,FALSE,,Hemphill,federalist,0.192
12/13/1808,Pennsylvania,PA,1,FALSE,FALSE,,Leib,democratic-republican,0.72
01/19/1809,Pennsylvania,PA,1,TRUE,FALSE,,Leib,democratic-republican,1.0
02/01/1809,New Jersey,NJ,1,FALSE,FALSE,,Lambert,democratic-republican,1.0
02/07/1809,New York,NY,1,FALSE,FALSE,,Mitchill,democratic-republican,0.12903225806451613
02/07/1809,New York,NY,1,FALSE,FALSE,,Brooks,federalist,0.3467741935483871
02/07/1809,New York,NY,1,FALSE,FALSE,,German,democratic-republican,0.5241935483870968
04/01/1809,New Jersey,NJ,2,TRUE,FALSE,,Condit,democratic-republican,1.0
11/04/1809,Delaware,DE,1,FALSE,FALSE,,White,federalist,1.0
11/14/1809,Maryland,MD,1,FALSE,FALSE,,Stoddart,federalist,0.011494252873563218
11/14/1809,Maryland,MD,1,FALSE,FALSE,,Nicholson,unknown,0.011494252873563218
11/14/1809,Maryland,MD,1,FALSE,FALSE,,Mason,unknown,0.011494252873563218
11/14/1809,Maryland,MD,1,FALSE,FALSE,,Vote,,0.022988505747126436
11/14/1809,Maryland,MD,1,FALSE,FALSE,,Howard,federalist,0.3333333333333333
11/14/1809,Maryland,MD,1,FALSE,FALSE,,Smith,democratic-republican,0.6091954022988506
11/03/1810,Tennessee,TN,2,FALSE,FALSE,,Whiteside,democratic-republican,1.0
11/03/1810,Kentucky,KY,2,FALSE,FALSE,,Bibb,democratic-republican,1.0
11/03/1810,South Carolina,SC,2,FALSE,FALSE,,Taylor,democratic-republican,1.0
11/03/1810,Virginia,VA,2,FALSE,FALSE,,Giles,democratic-republican,1.0
11/03/1810,Rhode Island,RI,2,FALSE,FALSE,,Howell,democratic-republican,1.0
11/03/1810,Massachusetts,MA,2,FALSE,FALSE,,Varnum,democratic-republican,1.0
11/03/1810,New Hampshire,NH,2,FALSE,FALSE,,Gilman,democratic-republican,1.0
11/04/1810,Delaware,DE,2,FALSE,FALSE,,Bayard,federalist,1.0
11/04/1810,Georgia,GA,2,FALSE,FALSE,,Crawford,democratic-republican,1.0
11/28/1810,North Carolina,NC,2,FALSE,FALSE,,Davis,unknown,0.1111111111111111
11/28/1810,North Carolina,NC,2,FALSE,FALSE,,Smith,democratic-republican,0.1388888888888889
11/28/1810,North Carolina,NC,2,FALSE,FALSE,,Stone,democratic-republican,0.32936507936507936
11/28/1810,North Carolina,NC,2,FALSE,FALSE,,Turner,democratic-republican,0.42063492063492064
01/01/1811,New Jersey,NJ,2,FALSE,FALSE,,Condit,democratic-republican,1.0
07/01/1812,Louisiana,LA,2,FALSE,FALSE,,Destrehan,democratic-republican,1.0
07/01/1812,Louisiana,LA,3,FALSE,FALSE,,Magruder,democratic-republican,1.0
11/03/1812,Louisiana,LA,3,FALSE,FALSE,,Fromentin,democratic-republican,1.0
11/03/1812,Kentucky,KY,3,FALSE,FALSE,,Bledsoe,democratic-republican,1.0
11/03/1812,South Carolina,SC,3,FALSE,FALSE,,Gaillard,democratic-republican,1.0
